id,district,house_type,house_build_date,floor_number,entrances,heating,window_view,ceiling_high,apartment_renovation,total_area,living_area,kitchen_area,nearest_subway,subway_type,subway_time,price
176826594,ЮЗАО,Монолитный,2010,22,4,Центральное,На улицу и двор,3.1,Без ремонта,215.0,131.1,32.7,Юго-Западная,transport,6,48000000
237395998,ЗАО,Монолитный,2010,15,10,Автономная котельная,Во двор,3.3,Дизайнерский,300.0,182.9,45.7,Университет,on foot,3,164000000
258683371,ЦАО,Монолитно кирпичный,1994,6,4,Центральное,На улицу и двор,3.0,Без ремонта,315.0,162.7,47.9,Фрунзенская,on foot,7,410000000
251031910,ЮАО,Кирпичный,1957,7,3,Центральное,Во двор,3.1,Дизайнерский,100.0,65.0,8.8,Тульская,transport,5,28000000
247445307,САО,Кирпичный,2006,14,8,Центральное,На улицу и двор,3.2,Без ремонта,200.0,121.9,30.4,Аэропорт,on foot,9,105000000
231764516,ЗАО,Монолитный,2006,1,5,Центральное,На улицу и двор,4.0,Дизайнерский,330.0,201.2,50.2,Славянский бульвар,on foot,0,250000000
245483178,ЦАО,Монолитный,2003,9,3,Центральное,На улицу и двор,3.0,Дизайнерский,363.0,221.3,55.3,Парк Культуры,on foot,12,497271990
260029883,ЦАО,Монолитный,2014,10,5,Центральное,На улицу,3.0,Без ремонта,280.8,171.2,42.7,Парк Культуры,transport,3,280000000
257559430,ЦАО,Монолитный,2010,8,3,Центральное,На улицу и двор,3.0,Без ремонта,251.5,153.3,38.3,Краснопресненская,on foot,8,128000000
260223773,ЦАО,Панельный,2004,5,3,Центральное,На улицу и двор,3.0,Без ремонта,280.0,170.7,42.6,Полянка,transport,5,371098500
256157180,САО,Кирпичный,2006,20,8,Центральное,На улицу и двор,3.0,Дизайнерский,220.0,134.1,33.5,Аэропорт,on foot,8,112500000
255929383,ЦАО,Кирпичный,1907,1,2,Центральное,На улицу и двор,3.0,Евроремонт,215.0,135.0,20.0,Кропоткинская,on foot,6,110000000
255839786,ЦАО,Кирпичный,1914,3,2,Центральное,На улицу и двор,3.6,Евроремонт,189.0,128.5,22.0,Бауманская,on foot,11,82880000
248311183,ЗАО,Монолитный,2007,12,3,Центральное,На улицу и двор,3.2,Без ремонта,300.0,123.0,56.0,Ломоносовский проспект,on foot,10,140000000
258664777,ЦАО,Монолитный,2003,5,1,Центральное,Во двор,3.0,Без ремонта,260.0,158.5,39.6,Парк Культуры,on foot,9,347348196
258372422,СЗАО,Панельный,2004,13,3,Центральное,Во двор,3.0,Евроремонт,259.3,179.0,20.0,Тушинская,on foot,20,55000000
257112036,ЦАО,Монолитный,1999,21,1,Центральное,На улицу и двор,3.0,Без ремонта,264.3,161.2,40.2,Проспект Мира,on foot,4,90000000
253015124,ЦАО,Монолитный,2007,2,2,Центральное,На улицу и двор,3.0,Без ремонта,250.5,152.7,38.1,Фрунзенская,on foot,13,278880522
254214525,ЦАО,Панельный,1994,5,4,Центральное,Во двор,3.0,Без ремонта,131.0,79.9,19.9,Деловой центр,on foot,8,75000000
244247802,СЗАО,Монолитный,2010,16,1,Центральное,На улицу и двор,3.0,Дизайнерский,280.0,240.0,20.0,Щукинская,on foot,9,139000000
260432413,ЦАО,Монолитный,2007,7,4,Индивидуальный тепловой пункт,На улицу и двор,3.0,Дизайнерский,251.0,153.0,38.2,Полянка,on foot,12,335000000
228936225,СЗАО,Панельный,1994,30,4,Центральное,На улицу и двор,3.0,Без ремонта,160.0,97.6,24.4,Шелепиха,on foot,17,61000000
258240558,ЗАО,Монолитный,2015,4,16,Центральное,На улицу и двор,3.0,Дизайнерский,151.0,92.1,23.0,Раменки,transport,4,66000000
245213481,ЦАО,Кирпичный,2015,5,11,Центральное,На улицу и двор,3.12,Дизайнерский,249.0,151.8,37.9,Фрунзенская,on foot,10,280000000
255736379,ЦАО,Кирпичный,1907,3,2,Центральное,На улицу и двор,3.0,Дизайнерский,225.0,115.0,15.4,Третьяковская,on foot,1,149000000
255095825,ЦАО,Монолитный,2002,3,2,Индивидуальный тепловой пункт,На улицу и двор,3.0,Дизайнерский,204.0,124.4,31.1,Кропоткинская,on foot,3,173000000
260273434,ЦАО,Панельный,2015,5,3,Центральное,Во двор,3.0,Без ремонта,232.0,146.0,20.0,Фрунзенская,on foot,10,249000000
240867031,ЦАО,Монолитный,2010,1,1,Центральное,Во двор,3.0,Дизайнерский,337.0,205.5,51.3,Парк Культуры,on foot,7,259768950
257051377,ЦАО,Панельный,1994,9,4,Центральное,Во двор,2.7,Евроремонт,158.7,92.5,10.0,Красные ворота,on foot,13,48900000
228216023,ЦАО,Панельный,2015,3,3,Центральное,На улицу и двор,3.65,Без ремонта,271.0,145.0,25.0,Фрунзенская,on foot,10,452740170
243788248,ЦАО,Монолитный,2006,18,5,Индивидуальный тепловой пункт,На улицу и двор,3.0,Без ремонта,270.0,164.6,41.1,Добрынинская,on foot,16,155000000
249161543,ЦАО,Кирпичный,1909,6,3,Центральное,На улицу и двор,3.0,Дизайнерский,406.0,247.6,61.8,Кропоткинская,on foot,1,185549250
245591550,ЦАО,Монолитный,2007,6,5,Автономная котельная,На улицу и двор,3.0,Дизайнерский,340.0,207.3,51.8,Полянка,on foot,2,445318200
248655661,ЗАО,Монолитный,2004,21,4,Индивидуальный тепловой пункт,На улицу и двор,3.0,Дизайнерский,370.0,235.0,25.0,Ломоносовский проспект,on foot,15,130000000
248983540,ЮЗАО,Монолитный,2010,15,4,Центральное,На улицу и двор,3.0,Без ремонта,185.0,112.8,28.2,Калужская,transport,3,44900000
237973154,ЦАО,Кирпичный,1909,6,3,Центральное,На улицу и двор,3.0,Без ремонта,406.0,247.6,61.8,Кропоткинская,on foot,1,185549250
258661301,ЦАО,Панельный,1994,17,4,Центральное,На улицу и двор,3.2,Без ремонта,125.0,76.2,19.0,Выставочная,on foot,9,87000000
258867995,ЦАО,Монолитный,2013,8,9,Центральное,Во двор,3.1,Без ремонта,258.0,157.3,23.5,Менделеевская,on foot,9,215237130
259693795,ЦАО,Монолитный,1994,9,4,Центральное,На улицу и двор,3.0,Без ремонта,162.0,103.0,27.0,Выставочная,on foot,10,88400000
260247769,ЦАО,Кирпичный,1998,5,2,Центральное,Во двор,3.0,Дизайнерский,230.5,125.5,13.0,Новокузнецкая,on foot,5,120000000
257651644,ЦАО,Кирпичный,2005,3,4,Индивидуальный тепловой пункт,На улицу и двор,3.0,Без ремонта,281.2,171.5,42.8,Полянка,on foot,4,296878800
249240207,ЦАО,Панельный,2015,4,3,Центральное,На улицу и двор,3.5,Без ремонта,353.8,215.7,53.9,Фрунзенская,on foot,8,519537900
258601888,ЦАО,Кирпичный,1900,2,2,Центральное,На улицу,3.1,Дизайнерский,347.0,211.6,52.8,Маяковская,on foot,9,293167815
254134585,ЗАО,Монолитный,1994,45,4,Центральное,На улицу и двор,3.0,Без ремонта,152.5,93.0,23.2,Раменки,on foot,8,64000000
251093495,ЦАО,Панельный,1994,4,4,Центральное,Во двор,3.25,Без ремонта,114.0,69.5,17.4,Деловой центр,on foot,8,68000000
255261709,ЦАО,Кирпичный,1941,7,7,Центральное,На улицу и двор,3.0,Дизайнерский,135.6,82.7,20.6,Тверская,on foot,5,95000000
253185571,ЦАО,Панельный,2015,1,3,Центральное,На улицу и двор,3.0,Дизайнерский,200.0,121.9,30.4,Спортивная,on foot,10,356254560
240752864,ЦАО,Панельный,2015,5,3,Центральное,Во двор,3.0,Без ремонта,490.7,299.2,74.7,Спортивная,on foot,7,823319132
254621230,ЦАО,Монолитный,2010,20,4,Центральное,На улицу и двор,3.0,Без ремонта,390.0,220.0,59.4,Международная,on foot,6,99000000
257581354,ЦАО,Монолитный,1994,7,4,Центральное,На улицу и двор,6.0,Без ремонта,296.0,212.4,32.2,Театральная,on foot,4,395962099
248882622,ЗАО,Монолитный,2001,17,6,Индивидуальный тепловой пункт,На улицу и двор,3.0,Дизайнерский,224.0,146.0,7.0,Кунцевская,on foot,4,43000000
253230471,ЦАО,Кирпичный,1905,5,1,Центральное,На улицу и двор,3.2,Евроремонт,454.1,200.0,69.1,Кропоткинская,transport,2,150000000
260276478,ЦАО,Монолитный,2007,7,4,Индивидуальный тепловой пункт,На улицу,3.2,Дизайнерский,252.0,190.0,30.0,Полянка,on foot,8,325000000
259837563,ЦАО,Монолитный,2013,9,9,Центральное,На улицу и двор,3.0,Дизайнерский,203.6,124.1,31.0,Новослободская,on foot,7,269046412
250134773,ЦАО,Панельный,2015,4,3,Центральное,На улицу и двор,3.0,Без ремонта,223.0,136.0,33.9,Спортивная,on foot,8,355846351
259275241,ЦАО,Кирпичный,1911,7,1,Центральное,На улицу и двор,3.0,Дизайнерский,307.0,187.2,46.7,Боровицкая,on foot,3,240000000
260277468,ЦАО,Монолитно кирпичный,1994,76,4,Центральное,Во двор,5.0,Евроремонт,203.0,140.0,21.0,Выставочная,on foot,3,195000000
259874464,ЗАО,Монолитный,2004,15,4,Индивидуальный тепловой пункт,Во двор,3.0,Дизайнерский,240.0,156.0,25.0,Минская,transport,3,85000000
257254726,ЗАО,Монолитный,1994,24,4,Центральное,На улицу и двор,3.0,Без ремонта,133.6,81.5,20.3,Раменки,on foot,8,50500000
260153679,ЗАО,Монолитный,1994,22,4,Центральное,На улицу и двор,3.0,Без ремонта,213.0,129.9,32.4,Раменки,on foot,8,78000000
258526273,ЦАО,Монолитный,1994,16,4,Центральное,На улицу и двор,3.0,Без ремонта,126.8,77.3,19.3,Выставочная,on foot,12,86950000
