id,district,housing_type,house_type,house_build_date,floor_number,total_area,living_area,kitchen_area,nearest_subway,subway_type,subway_time,price
254962167,ЮАО,Новостройка,Панельный,2019,2,137.6,60.4,33.4,Тульская,on foot,17,59209280
259812263,САО,Новостройка,Панельный,2017,17,156.3,80.7,35.4,Динамо,transport,2,59550881
254962163,ЮАО,Новостройка,Панельный,2019,3,136.1,60.4,33.4,Тульская,on foot,17,59856780
255064274,САО,Новостройка,Монолитный,2021,2,141.34,66.2,16.1,Планерная,on foot,19,59656100
251851290,ЦАО,Новостройка,Панельный,2021,2,164.5,84.9,37.2,Павелецкая,on foot,5,60453750
259992433,ЮАО,Новостройка,Монолитный,2023,14,157.7,97.6,15.3,Автозаводская,on foot,12,60715082
258642777,СЗАО,Новостройка,Панельный,2024,6,150.3,53.1,47.9,Мневники,on foot,0,61728210
259812257,САО,Новостройка,Панельный,2017,22,158.6,81.9,35.9,Динамо,transport,2,61481246
255886325,СВАО,Новостройка,Панельный,2023,11,123.66,63.8,28.0,Телецентр,on foot,12,61580000
258169753,ЮАО,Новостройка,Монолитный,2023,13,158.77,94.2,15.7,Автозаводская,on foot,16,62657167
251182284,ЗАО,Новостройка,Монолитный,2023,4,129.54,83.5,6.9,Минская,on foot,13,62684406
258642696,СЗАО,Новостройка,Панельный,2024,3,153.6,53.0,47.3,Мневники,on foot,0,62776320
258642741,СЗАО,Новостройка,Панельный,2024,13,149.3,53.2,47.4,Мневники,on foot,0,63437570
256183574,САО,Новостройка,Панельный,2021,8,112.9,58.3,25.5,ЦСКА,on foot,11,63557260
258642750,СЗАО,Новостройка,Панельный,2024,14,150.3,53.1,47.9,Мневники,on foot,0,64148040
259423177,САО,Новостройка,Монолитный,2021,3,133.4,68.9,30.2,Аэропорт,on foot,12,64433473
257403403,СЗАО,Новостройка,Панельный,2024,2,140.9,55.7,41.6,Мневники,on foot,0,64884450
227901421,ЦАО,Новостройка,Панельный,2013,12,122.2,82.1,27.6,Серпуховская,on foot,8,65988000
258052354,САО,Новостройка,Монолитный,2021,15,113.6,58.6,25.7,ЦСКА,on foot,11,66443797
259841203,САО,Новостройка,Монолитный,2021,8,134.1,69.2,30.3,Аэропорт,on foot,12,66565803
258850984,САО,Новостройка,Панельный,2022,4,123.0,85.0,21.0,Белорусская,on foot,6,67000000
250695699,СЗАО,Новостройка,Панельный,2023,2,151.9,61.4,34.8,Мневники,on foot,0,68552470
259992443,ЮАО,Новостройка,Монолитный,2023,11,151.59,83.5,17.0,Автозаводская,on foot,12,69702688
256183493,САО,Новостройка,Монолитный,2021,15,134.9,69.6,30.5,Аэропорт,on foot,12,69489820
257403459,СЗАО,Новостройка,Панельный,2024,2,151.6,61.6,44.9,Мневники,on foot,0,71191360
257403393,СЗАО,Новостройка,Панельный,2024,4,149.0,82.6,20.4,Мневники,on foot,0,72041500
258388040,САО,Новостройка,Монолитный,2021,31,138.9,71.7,31.4,Аэропорт,on foot,12,73507992
247808128,САО,Новостройка,Монолитный,2023,18,152.07,78.5,34.4,Беломорская,on foot,20,74500000
256183588,САО,Новостройка,Монолитный,2021,32,138.2,71.3,31.3,Аэропорт,on foot,11,74723326
254830220,ЗАО,Новостройка,Монолитно-кирпичный,2024,3,127.4,68.5,17.0,Мичуринский проспект,on foot,12,76543700
249891239,ЗАО,Новостройка,Монолитный,2022,13,133.4,58.8,35.5,Минская,on foot,9,77105200
259691098,САО,Новостройка,Монолитный,2021,20,167.3,86.4,37.8,Аэропорт,on foot,11,98141768
259691083,САО,Новостройка,Монолитный,2021,20,168.6,87.0,38.1,Аэропорт,on foot,11,98904376
255369207,ЦАО,Новостройка,Панельный,2022,3,119.54,61.7,27.0,Спортивная,on foot,10,98000000
250519729,ЗАО,Новостройка,Монолитный,2022,14,172.5,34.3,59.3,Минская,on foot,9,100947000
254830259,ЗАО,Новостройка,Монолитно-кирпичный,2024,11,166.6,88.9,19.6,Мичуринский проспект,on foot,12,100066640
259691091,САО,Новостройка,Монолитный,2021,20,176.6,91.2,39.9,Аэропорт,on foot,11,103597348
238813296,ЗАО,Новостройка,Монолитно-кирпичный,2021,5,137.62,71.0,31.1,Ломоносовский проспект,transport,6,103215000
254830247,ЗАО,Новостройка,Монолитно-кирпичный,2024,2,191.7,95.5,24.6,Мичуринский проспект,on foot,12,103634680
260170817,СЗАО,Новостройка,Панельный,2024,9,122.7,61.2,31.8,Мневники,on foot,0,103227510
259691107,САО,Новостройка,Монолитный,2021,20,181.7,93.8,41.1,Аэропорт,on foot,11,106589117
251851251,ЦАО,Новостройка,Панельный,2021,13,187.8,96.9,42.5,Павелецкая,on foot,5,106285410
229471376,ЦАО,Новостройка,Монолитный,2020,40,208.7,107.7,47.2,Выставочная,on foot,3,110611000
256183565,САО,Новостройка,Монолитный,2021,19,167.3,86.4,37.8,ЦСКА,on foot,11,110447734
254830255,ЗАО,Новостройка,Монолитно-кирпичный,2024,7,190.1,95.5,24.6,Мичуринский проспект,on foot,12,110374040
259691079,САО,Новостройка,Панельный,2021,20,164.4,84.9,37.2,Аэропорт,on foot,11,110466380
230695077,СЗАО,Новостройка,Панельный,2011,17,337.98,174.5,76.4,Октябрьское поле,transport,1,111743400
254830270,ЗАО,Новостройка,Монолитно-кирпичный,2024,11,157.2,66.3,49.1,Мичуринский проспект,on foot,12,113286880
259691096,САО,Новостройка,Монолитный,2021,20,176.2,90.9,39.9,Аэропорт,on foot,11,118395232
256183553,САО,Новостройка,Монолитный,2021,19,181.7,93.8,41.1,ЦСКА,on foot,11,119954293
238813400,ЗАО,Новостройка,Монолитно-кирпичный,2021,1,137.49,71.0,31.1,Ломоносовский проспект,transport,5,120303750
229471400,ЦАО,Новостройка,Панельный,2020,49,222.5,114.8,50.3,Выставочная,on foot,3,124600000
252460985,ЗАО,Новостройка,Монолитно-кирпичный,2023,22,168.1,148.1,38.0,Кутузовская,transport,4,123796573
257647856,ЦАО,Новостройка,Панельный,2011,4,203.0,104.8,45.9,Таганская,on foot,3,125000000
260176659,ЗАО,Новостройка,Панельный,2021,3,207.0,110.3,24.8,Университет,transport,5,134550000
254830199,ЗАО,Новостройка,Монолитно-кирпичный,2024,9,211.3,92.0,20.7,Мичуринский проспект,on foot,12,137448390
255003351,ЦАО,Новостройка,Панельный,2022,6,164.68,85.0,37.2,Фрунзенская,on foot,11,139700000
238813323,ЗАО,Новостройка,Монолитно-кирпичный,2021,9,149.49,77.2,33.8,Ломоносовский проспект,transport,6,142015500
245705816,ЦАО,Новостройка,Панельный,2022,4,179.92,92.9,40.7,Фрунзенская,on foot,11,150000000
238460441,ЦАО,Новостройка,Панельный,2020,4,198.8,80.9,40.0,Спортивная,on foot,10,150491600
259058317,ЗАО,Новостройка,Панельный,2019,1,203.2,104.9,46.0,Минская,on foot,14,150368000
234739010,ЦАО,Новостройка,Монолитный,2022,18,171.44,61.2,49.2,Улица 1905 года,on foot,6,152581600
259058310,ЗАО,Новостройка,Панельный,2019,1,209.0,107.9,47.3,Минская,on foot,12,154660000
259087317,ЗАО,Новостройка,Панельный,2019,2,210.2,108.5,47.5,Минская,on foot,14,155548000
259058319,ЗАО,Новостройка,Панельный,2019,2,220.3,113.7,49.8,Минская,on foot,10,163022000
259897978,ЗАО,Новостройка,Панельный,2019,3,222.4,114.8,50.3,Минская,on foot,10,166800000
250651191,ЦАО,Новостройка,Панельный,2021,2,157.8,81.4,35.7,Полянка,on foot,6,171055200
243436107,ЦАО,Новостройка,Панельный,2022,11,176.2,95.5,30.1,Фрунзенская,on foot,11,176000000
259087314,ЗАО,Новостройка,Панельный,2019,3,217.2,112.1,49.1,Минская,on foot,11,175932000
259087316,ЗАО,Новостройка,Панельный,2019,4,220.0,113.6,49.8,Минская,on foot,11,178200000
249530704,ЗАО,Новостройка,Монолитный,2023,6,179.06,104.2,12.6,Парк Победы,on foot,6,180038640
259087308,ЗАО,Новостройка,Панельный,2019,3,222.2,114.7,50.3,Минская,on foot,12,179982000
259087315,ЗАО,Новостройка,Панельный,2019,4,222.8,115.0,50.4,Минская,on foot,11,180468000
247592480,ЗАО,Новостройка,Монолитный,2023,10,198.1,112.1,15.4,Парк Победы,on foot,13,182846654
259087309,ЗАО,Новостройка,Панельный,2019,4,229.0,118.2,51.8,Минская,on foot,10,185490000
247592987,ЗАО,Новостройка,Монолитный,2023,10,195.57,125.1,14.6,Парк Победы,on foot,14,187410132
259087311,ЗАО,Новостройка,Панельный,2019,5,223.3,115.3,50.5,Минская,on foot,10,189805000
247592481,ЗАО,Новостройка,Монолитный,2023,10,192.92,131.0,6.2,Парк Победы,on foot,13,195423357
260461067,ЦАО,Новостройка,Монолитный,2021,7,236.0,121.8,53.4,Китай-город,on foot,14,222286040
257950453,ЗАО,Новостройка,Панельный,2021,1,332.0,171.4,75.1,Воробьевы горы,on foot,19,292640000
257956456,ЦАО,Новостройка,Панельный,2020,1,250.8,129.5,56.7,Третьяковская,on foot,6,300960000
228568186,ЗАО,Новостройка,Панельный,2016,18,132.1,68.2,29.9,Университет,transport,4,66000000
259900049,ЦАО,Новостройка,Панельный,2022,13,114.28,82.5,26.6,Шелепиха,on foot,13,31000000
253293908,ЗАО,Новостройка,Панельный,2022,11,93.0,51.3,13.8,Строгино,transport,20,19200000
259900049,ЦАО,Новостройка,Панельный,2022,13,114.28,82.5,26.6,Шелепиха,on foot,13,31000000
253293908,ЗАО,Новостройка,Панельный,2022,11,93.0,51.3,13.8,Строгино,transport,20,19200000
257159733,ЗАО,Новостройка,Панельный,2021,2,96.3,49.7,21.8,Аминьевское шоссе,on foot,0,26000000
260020948,ЮАО,Новостройка,Панельный,2022,4,105.0,63.0,14.4,Варшавская,on foot,16,28000000
242586930,СЗАО,Новостройка,Панельный,2015,15,126.0,65.0,28.5,Тушинская,on foot,11,28991400
259904490,СЗАО,Новостройка,Панельный,2023,16,105.2,83.0,23.8,Шелепиха,on foot,9,33000000
249640545,ЗАО,Новостройка,Панельный,2022,12,107.3,50.0,23.1,Мичуринский проспект,on foot,15,36500000
247169675,ЗАО,Новостройка,Панельный,2021,33,146.4,75.6,33.1,Багратионовская,on foot,13,50077777
253905657,ЗАО,Новостройка,Панельный,2022,13,134.0,60.0,21.0,Раменки,on foot,6,58000000
257665573,ЦАО,Новостройка,Панельный,2019,1,415.0,214.2,93.9,Третьяковская,on foot,4,621900000
258237799,НАО,Новостройка,Панельный,2022,13,90.4,54.1,14.0,Остафьево,transport,19,15350000
258119399,НАО,Новостройка,Панельный,2022,13,90.4,54.1,14.0,Щербинка,transport,10,16100000
247577072,НАО,Новостройка,Панельный,2021,21,116.0,59.9,15.4,Рассказовка,on foot,2,21100000
260256049,ЮАО,Новостройка,Панельный,2021,10,88.0,54.0,10.0,Каширская,transport,5,23000000
259225750,САО,Новостройка,Панельный,2021,23,105.0,54.2,25.2,Ховрино,on foot,1,27000000
249994780,СЗАО,Новостройка,Панельный,2021,28,92.9,48.0,21.0,Народное ополчение,on foot,9,32500000
256944050,СЗАО,Новостройка,Панельный,2022,16,105.2,49.6,21.4,Шелепиха,on foot,17,33300000
256966287,СЗАО,Новостройка,Панельный,2022,10,104.5,53.9,23.6,Хорошево,transport,3,33500000
