id,Город,Округ,Район,Улица,Дом,Общая,Жилая,Кухня,Этаж,Построен,Срок сдачи,Тип жилья,Высота потолков,Санузел,Ванная комната,Балкон/лоджия,Ремонт,Вид из окон,Площадь комнат,Отделка,Год постройки,Тип дома,Тип перекрытий,Подъезды,Лифты,Отопление,Аварийность,Парковка,Мусоропровод,Газоснабжение,Сдача комплекса,Застройщик,Класс,Кол-во корпусов,Ближайшее метро,Время до ближайшего метро,Цена
157656880,Москва,ЗАО,р-н Раменки,Мосфильмовская ул.,70к1,"144,2 м²",80 м²,15 м²,22 из 38,2006,,Вторичка,3 м,2 совмещенных,,1 балкон,Дизайнерский,На улицу и двор,,,,Монолитно кирпичный,,,"2 пасс., 1 груз.",,,Подземная,Есть,,,,,,Минская, ⋅  19 мин. пешком,100 000 000 ₽
260432508,Москва,ЦАО,р-н Басманный,Казарменный пер.,3,"159,2 м²",,,3 из 10,2009,,Вторичка,"3,15 м",,,,Без ремонта,,,,2009,Монолитный,Железобетонные,12,24 всего,Центральное,Нет,,,,,,,,Чистые пруды,,105 000 000 ₽
260092828,Москва,ЦАО,р-н Арбат,1-й Смоленский пер.,21,148 м²,100 м²,20 м²,3 из 7,2015,,Вторичка Апартаменты,"3,2 м",2 совмещенных,,1 балкон,Косметический,Во двор,,,2015,Монолитный,,,"1 пасс., 1 груз.",,Нет,,,,,,,,Смоленская, ⋅  1 мин. пешком,120 000 000 ₽
240685630,Москва,ЦАО,р-н Пресненский,2-я Черногрязская ул.,6к1,140 м²,90 м²,20 м²,7 из 10,,,Вторичка,,,,,Дизайнерский,Во двор,,,2017,,Железобетонные,2,2 всего,Центральное,Нет,,,,,,,,Улица 1905 года, ⋅  17 мин. пешком,130 000 000 ₽
260168522,Москва,ЦАО,р-н Хамовники,1-й Зачатьевский пер.,5,163 м²,,,3 из 8,2005,,Вторичка,,2 совмещенных,,,Дизайнерский,На улицу и двор,,,2005,Монолитный,Железобетонные,4,3 пасс.,Центральное,Нет,,,,,,,,Полянка, ⋅  5 мин. на транспорте,133 000 000 ₽
260091762,Москва,ЦАО,р-н Замоскворечье,Озерковская наб.,52А,145 м²,,,4 из 8,,,Вторичка,,,,,Без ремонта,,,,2006,Монолитный,Железобетонные,2,3 всего,Индивидуальный тепловой пункт,Нет,,,,,,,,Павелецкая,,140 000 000 ₽
246594172,Москва,ЦАО,р-н Арбат,Малый Новопесковский пер.,8,124 м²,,,3 из 17,,,Вторичка,,,,,Дизайнерский,Во двор,,,2006,Монолитный,Железобетонные,1,"1 пасс., 1 груз.",Центральное,Нет,,,,,,,,Смоленская,,148 000 000 ₽
260432513,Москва,ЦАО,р-н Басманный,Казарменный пер.,3,143 м²,,,8 из 9,2009,,Вторичка,3 м,,,,Без ремонта,,,,2009,Монолитный,Железобетонные,12,24 всего,Центральное,Нет,,,,,,,,Чистые пруды,,163 283 340 ₽
260091801,Москва,САО,р-н Хорошевский,Чапаевский пер.,3,243 м²,130 м²,,22 из 57,,,Вторичка,,3 совмещенных,,1 лоджия,Дизайнерский,На улицу и двор,,,2006,Кирпичный,Железобетонные,8,"1 пасс., 1 груз.",Центральное,Нет,Подземная,,,,,,,Аэропорт,,185 549 250 ₽
260432526,Москва,ЦАО,р-н Арбат,Филипповский пер.,8С1,110 м²,,,9 из 9,2005,,Вторичка,"3,1 м",,,,Дизайнерский,,,,2002,Монолитный,Железобетонные,1,6 всего,Центральное,Нет,,,,,,,,Арбатская, ⋅  11 мин. пешком,207 815 160 ₽
259249215,Москва,СВАО,р-н Отрадное,Северный бул.,12Б,"51,1 м²",34 м²,"6,2 м²",8 из 9,,,Вторичка,,1 раздельный,,1 балкон,,,,,1975,Панельный,Железобетонные,8,Есть,Центральное,Нет,Наземная,,,,,,,Отрадное, ⋅  10 мин. пешком,10 300 000 ₽
252921147,Москва,САО,р-н Ховрино,Клинская ул.,21,58 м²,38 м²,6 м²,3 из 9,1968,,Вторичка,,1 совмещенный,,1 балкон,Евроремонт,,,,1968,,Железобетонные,4,Есть,Центральное,Нет,,Есть,Центральное,,,,,Беломорская, ⋅  10 мин. пешком,12 499 999 ₽
258796617,Москва,ЮАО,р-н Чертаново Центральное,Чертановская ул.,21К1,"57,7 м²","37,6 м²",6 м²,9 из 9,1969,,Вторичка,"2,6 м",1 раздельный,,1 балкон,Без ремонта,Во двор,,,1969,,Железобетонные,16,Есть,Центральное,Нет,,Есть,Центральное,,,,,Южная, ⋅  10 мин. пешком,12 600 000 ₽
256778994,Москва,НАО (Новомосковский),Коммунарка поселок,ул. Александры Монаховой,43к2,"73,6 м²","35,4 м²",21 м²,5 из 12,,,Вторичка,,"1 совмещенный, 1 раздельный",,1 лоджия,Без ремонта,На улицу,,,,Монолитный,,,"2 пасс., 1 груз.",,,Подземная,,,,,,,Коммунарка, ⋅  14 мин. пешком,13 400 000 ₽
257239794,Москва,САО,р-н Войковский,Ленинградское ш.,28К1,"72,3 м²",52 м²,10 м²,3 из 5,,,Вторичка,,1 раздельный,,1 балкон,Косметический,,,,1961,Кирпичный,Железобетонные,3,,Центральное,Нет,Наземная,,Центральное,,,,,Балтийская, ⋅  5 мин. пешком,13 970 000 ₽
259706952,Москва,САО,р-н Дмитровский,Дмитровское ш.,111,"77,8 м²","50,2 м²","8,3 м²",3 из 5,1957,,Вторичка,,1 раздельный,,2 балкона,Евроремонт,На улицу и двор,,,1957,Кирпичный,Железобетонные,4,,Центральное,Нет,,,Центральное,,,,,Селигерская, ⋅  3 мин. на транспорте,16 000 000 ₽
260025638,Москва,ЮАО,р-н Нагатинский затон,Кленовый бул.,5,61 м²,"35,9 м²","5,5 м²",6 из 9,1964,,Вторичка,"2,6 м",1 совмещенный,,1 балкон,Евроремонт,На улицу,,,1965,Кирпичный,Железобетонные,5,Есть,Центральное,Нет,,,Центральное,,,,,Технопарк, ⋅  9 мин. на транспорте,16 000 000 ₽
256634002,Москва,ЮАО,р-н Бирюлево Восточное,6-я Радиальная ул.,3к3,87 м²,"52,1 м²","12,6 м²",9 из 11,2016,,Вторичка,3 м,"1 совмещенный, 1 раздельный",,1 балкон,Без ремонта,Во двор,,,2020,Монолитный,Железобетонные,9,"1 пасс., 1 груз.",Центральное,Нет,Подземная,Нет,,,,,,Царицыно, ⋅  9 мин. на транспорте,16 300 000 ₽
259701158,Москва,ЮВАО,р-н Люблино,ул. Верхние Поля,37К1,"74,6 м²","43,2 м²",10 м²,11 из 17,,,Вторичка,,2 совмещенных,,1 балкон,Евроремонт,На улицу и двор,,,2001,Монолитный,Железобетонные,2,"1 пасс., 1 груз.",Центральное,Нет,,,,,,,,Братиславская, ⋅  16 мин. пешком,17 500 000 ₽
260392711,Москва,ВАО,р-н Сокольники,ул. Шумкина,13,59 м²,42 м²,5 м²,4 из 9,1966,,Вторичка,"2,7 м",1 совмещенный,,1 балкон,Косметический,Во двор,,,1966,Кирпичный,Железобетонные,3,Есть,Центральное,Нет,Наземная,Есть,Центральное,,,,,Сокольники, ⋅  9 мин. пешком,17 900 000 ₽
256122969,Москва,ЮАО,р-н Донской,Варшавское ш.,16к1,"77,4 м²",,"10,4 м²",8 из 18,2006,,Вторичка,"2,64 м",1 раздельный,,1 лоджия,Косметический,На улицу и двор,,,2006,Панельный,Железобетонные,3,2 пасс.,Центральное,Нет,,Есть,,,,,,Верхние котлы, ⋅  7 мин. пешком,19 350 000 ₽
258162367,Москва,СВАО,р-н Бутырский,Новодмитровская ул.,2к6,65 м²,49 м²,10 м²,25 из 47,,,Вторичка,,2 совмещенных,,,Дизайнерский,Во двор,,,2017,Монолитный,,,Есть,,Нет,,Есть,,,,,,Дмитровская, ⋅  11 мин. пешком,20 500 000 ₽
247296354,Москва,СЗАО,р-н Хорошево-Мневники,Карамышевская наб.,12к1,73 м²,46 м²,9 м²,4 из 17,,,Вторичка,,"1 совмещенный, 1 раздельный",,1 лоджия,Евроремонт,Во двор,,,2009,,Железобетонные,3,"2 пасс., 1 груз.",Центральное,Нет,,,Центральное,,,,,Полежаевская, ⋅  6 мин. на транспорте,23 300 000 ₽
260017565,Москва,СВАО,р-н Отрадное,Отрадная ул.,10,"99,3 м²","59,2 м²","12,3 м²",6 из 23,2001,,Вторичка,"2,7 м",1 совмещенный,,1 лоджия,Косметический,Во двор,,,2001,Монолитный,Железобетонные,1,"2 пасс., 2 груз.",Центральное,Нет,Подземная,Нет,,,,,,Отрадное, ⋅  10 мин. пешком,23 500 000 ₽
260403197,Москва,СЗАО,р-н Хорошево-Мневники,ул. Демьяна Бедного,15,"67,9 м²",,,8 из 18,2018,,Вторичка,"3,1 м",2 раздельных,,1 лоджия,Без ремонта,,,,2018,Монолитный,Железобетонные,1,2 пасс.,Центральное,Нет,Подземная,,,,,,,Народное ополчение, ⋅  4 мин. пешком,24 000 000 ₽
256653567,Москва,САО,р-н Беговой,Ленинградский просп.,29к1,75 м²,,25 м²,12 из 13,,,Вторичка Апартаменты,"3,1 м","2 совмещенных, 1 раздельный",,1 балкон,Без ремонта,,,,2018,Монолитный,,,"1 пасс., 1 груз.",,Нет,Подземная,,,,,,,Динамо, ⋅  1 мин. на транспорте,23 950 000 ₽
260215921,Москва,САО,р-н Войковский,Головинское ш.,10Б,67 м²,"43,8 м²",10 м²,9 из 36,,,Вторичка,"2,8 м",2 совмещенных,,,Евроремонт,На улицу,,,2019,Монолитный,Железобетонные,3,"1 пасс., 1 груз.",Центральное,Нет,,,,,,,,Водный стадион, ⋅  10 мин. пешком,24 500 000 ₽
256159020,Москва,СЗАО,р-н Покровское-Стрешнево,Волоколамское ш.,54К1,"88,3 м²","47,5 м²","9,2 м²",13 из 14,1974,,Вторичка,"2,7 м","1 совмещенный, 1 раздельный",,2 лоджии,Евроремонт,Во двор,,,1974,Кирпичный,Железобетонные,1,2 пасс.,Центральное,Нет,Наземная,Есть,,,,,,Щукинская, ⋅  15 мин. пешком,24 500 000 ₽
260228211,Москва,СВАО,р-н Свиблово,Сельскохозяйственная ул.,38к1,83 м²,"49,3 м²","11,6 м²",7 из 25,2020,,Вторичка,"2,5 м","1 совмещенный, 1 раздельный",,"1 балкон, 1 лоджия",Косметический,На улицу и двор,,,,Монолитно кирпичный,,,"1 пасс., 1 груз.",,,Подземная,Нет,,,,,,Ботанический сад, ⋅  12 мин. пешком,25 398 000 ₽
